-11.3993	-0.000313926
-9.61438	-0.000862619
-8.27594	-0.00113642
-7.16027	-0.00141077
-6.26783	-0.00168512
-5.37583	-0.00250761
-4.48339	-0.00360446
-3.59094	-0.00442695
-2.92172	-0.0055238
-2.2525	-0.00689445
-1.36006	-0.00826564
-0.467617	-0.00991063
0.201605	-0.0115556
0.870826	-0.0129268
1.54005	-0.0145718
2.20927	-0.0164911
2.65571	-0.0186848
3.10171	-0.0203298
3.54815	-0.0225235
3.99415	-0.0247167
4.4406	-0.0271847
4.66337	-0.029104
4.8866	-0.030749
5.3326	-0.032394
5.55582	-0.034039
5.77904	-0.0362327
6.22504	-0.0378777
6.44826	-0.0400714
6.89426	-0.0417164
7.3407	-0.0433614
7.56348	-0.0458294
8.23314	-0.0485712
8.45592	-0.0504906
8.90237	-0.0524099
9.12514	-0.0548774
10.0176	-0.0570711
10.464	-0.0592648
10.91	-0.0614579
11.356	-0.0636516
12.0257	-0.065571
12.2485	-0.0677641
12.9177	-0.0696835
13.3641	-0.0716028
13.8101	-0.072974
14.4794	-0.0743446
14.9258	-0.0751677
16.041	-0.0754415
16.9335	-0.0743446
17.3799	-0.0726996
17.8259	-0.0716028
18.0491	-0.0702321
18.2719	-0.0691353
18.4951	-0.0680385
18.7183	-0.0666678
18.9416	-0.0652966
19.1643	-0.0625548
19.3876	-0.0592648
19.6108	-0.0556999
19.8336	-0.0504906
20.0568	-0.0428132
20.28	-0.0408939
20.5032	-0.038152
20.9492	-0.0277328
21.1725	-0.0145718
21.3952	-0.0107331
21.8417	0.00105672
22.0645	0.00846028
22.2877	0.0142178
22.5109	0.0169596
22.9569	0.0243632
23.1801	0.0282018
23.6261	0.0336855
23.8493	0.0347824
24.5186	0.0331368
24.7418	0.03204
24.965	0.0301206
25.1878	0.0282018
25.411	0.0254595
25.6342	0.0232663
25.8574	0.0194276
26.0802	0.0166858
26.3034	0.0125728
26.5267	0.0109278
26.7494	0.00818593
26.9727	0.00407291
27.1959	-0.00963628
27.4187	-0.0126525
27.8651	-0.0181361
28.0883	-0.0206042
28.5343	-0.0217005
29.2036	-0.0211523
29.65	-0.0200555
30.096	-0.0178623
30.3192	-0.0167655
30.542	-0.01512
30.7652	-0.0115556
30.9884	-0.0066201
31.2117	-0.00333011
31.6577	-0.0000395796
31.8809	0.00270226
32.1037	0.0048954
32.3269	0.00654094
32.7733	0.00791159
33.4425	0.00900843
33.8885	0.0101053
34.781	0.0101053
35.6734	0.00818593
35.8962	0.00654094
36.1194	0.00434725
36.5659	0.00325041
36.7886	0.00133107
37.2351	-0.0000395796
37.9043	-0.00113642
38.3503	-0.00333011
38.7968	-0.0047013
39.466	-0.00607195
40.3584	-0.0055238
40.8044	-0.0047013
41.2504	-0.00387826
41.4736	-0.00250761
41.9201	-0.00141077
42.3661	-0.0000395796
42.5893	0.00270226
42.8121	0.00407291
43.2585	0.00516975
43.7045	0.00654094
44.3737	0.00736344
45.043	0.00681474
45.7126	0.0057179
46.1586	0.0048954
46.3819	0.00379856
46.6046	0.00242791
46.8279	0.00133107
47.4971	0.000234225
47.7203	-0.000862619
48.6127	-0.00744314
49.9512	-0.00771694
50.6204	-0.00524945
50.8436	-0.00387826
51.0668	-0.00250761
51.5128	-0.00168512
51.9588	0.00763724
52.6285	0.00900843
53.0745	0.00983093
53.9669	0.00928278
54.4129	0.00791159
54.6362	0.00379856
54.8594	0.00242791
55.0822	0.00105672
55.7514	-0.000313926
