-11.0658	-0.0021335
-9.76393	-0.00186675
-8.4621	-0.00186675
-6.94323	-0.0021335
-5.6414	-0.00319999
-4.33957	-0.0037335
-3.25479	-0.00506673
-2.17001	-0.00560025
-1.30183	-0.00693348
0.216604	-0.00853348
1.08478	-0.00959996
2.38661	-0.0114667
3.25435	-0.0130667
4.12209	-0.0152002
5.20731	-0.0170664
5.64096	-0.0184002
6.29209	-0.0202664
6.94279	-0.0221331
7.59392	-0.0248002
8.24461	-0.0269331
9.11279	-0.0290666
9.76349	-0.0312001
10.6317	-0.0335998
11.0653	-0.0357334
11.7164	-0.0381331
12.3671	-0.0399998
13.0183	-0.0421333
13.669	-0.0442668
14.1031	-0.0461336
14.5371	-0.0479998
15.4049	-0.0498665
15.6219	-0.0517333
16.2726	-0.0538668
16.7067	-0.0557335
17.5745	-0.0575997
18.2256	-0.0594665
18.4426	-0.0605335
19.0933	-0.0618667
19.5274	-0.0626665
20.6122	-0.0629332
21.2629	-0.0621335
21.697	-0.0610665
22.1311	-0.0602668
22.5647	-0.0591997
22.7818	-0.0578665
23.2159	-0.0562665
23.4329	-0.0533333
23.6499	-0.0517333
23.8665	-0.0504
24.0836	-0.0488001
24.5177	-0.0440001
24.9518	-0.0389333
25.3854	-0.0367998
25.6025	-0.0328001
25.8195	-0.0264002
26.2536	-0.0234669
26.4702	-0.0162667
26.6872	-0.00880023
26.9043	-0.00533349
27.1213	0.000266756
27.5554	0.00319999
27.7725	0.0141332
28.4232	0.0210667
28.6402	0.0223999
28.8573	0.0261334
29.0743	0.0317331
29.5079	0.0328001
29.942	0.0317331
30.1591	0.0269331
30.3761	0.0221331
30.5927	0.0205332
30.8098	0.0186664
31.0268	0.0120002
31.2439	0.0106664
31.678	-0.00106648
31.8946	-0.00533349
32.1116	-0.00773321
32.5457	-0.0122664
32.7627	-0.0149334
33.1964	-0.0229334
33.6305	-0.0306666
33.8475	-0.0346669
34.7153	-0.0367998
35.3664	-0.0351998
35.5834	-0.0335998
36.0171	-0.0317331
36.2341	-0.0269331
36.4512	-0.0248002
36.6682	-0.0234669
36.8853	-0.0216002
37.1019	-0.0175999
37.536	-0.0136002
37.753	-0.0120002
37.97	-0.00880023
38.1871	-0.00453322
38.6207	-0.000533512
38.8378	0.00159999
39.0548	0.00799996
39.2719	0.0101335
39.4889	0.0122664
39.7055	0.0141332
39.9226	0.0157332
40.1396	0.0173332
40.3567	0.0191999
40.7907	0.0239999
41.4414	0.0248002
42.0926	0.0242666
42.3092	0.0226667
42.5262	0.0210667
42.9603	0.0114667
43.1774	0.00720024
43.3944	0.00479998
43.611	-0.00186675
43.828	-0.00453322
44.0451	-0.00906644
44.4792	-0.0114667
44.9133	-0.0194667
45.3469	-0.0213334
46.2151	-0.0223999
47.0828	-0.0213334
47.5169	-0.0194667
47.7335	-0.0175999
47.9506	-0.0146667
48.1676	-0.0130667
48.3847	-0.0117335
48.6017	-0.00853348
48.8188	-0.00693348
49.0354	-0.00400025
49.4694	-0.00240026
49.9035	-0.00106648
50.1206	0.0037335
50.5542	0.00666673
50.7713	0.0127999
51.2054	0.0141332
52.2901	0.0136002
52.7242	0.0117335
52.9408	0.00986671
53.3749	0.00799996
53.809	0.00639997
54.2427	-0.000533512
54.4597	-0.00400025
54.8938	-0.00613322
55.3279	-0.00826672
55.7615	-0.0104002
56.8463	-0.0114667
57.4975	-0.0104002
58.1481	-0.00826672
58.3652	-0.00666673
58.5822	-0.00506673
58.7993	-0.00319999
59.2334	-0.00186675
59.667	0.
59.8841	0.00319999
60.1011	0.00426647
60.7518	0.00533349
61.62	0.00586646
62.4877	0.00400025
63.1389	0.00159999
63.7895	-0.000266756
64.2236	-0.00186675
64.6577	-0.00319999
65.5255	-0.00453322
66.8273	-0.00400025
67.695	-0.00293323
68.3462	-0.00186675
69.2139	-0.00106648
69.865	0.
71.1669	0.000533512
72.2516	0.000266756
73.1194	-0.000799725
74.6383	-0.0021335
75.506	-0.0021335
77.0249	-0.00106648
77.8926	-0.000533512
78.3267	0.000533512
79.1944	0.00186675
80.0626	0.00266647
80.9304	0.00266647
81.7985	0.00159999
82.4492	0.000533512
83.1004	-0.000799725
83.9681	-0.00293323
85.2699	-0.00400025
85.9206	-0.00266647
86.1377	-0.00133324
86.7888	-0.000533512
87.0058	0.00106648
88.0906	0.00186675
89.3925	0.0021335
90.6943	0.00106648
90.9113	-0.000799725
91.1279	-0.0021335
91.562	-0.0037335
92.2132	-0.00506673
93.2979	-0.00479998
94.1657	-0.00346674
94.5998	-0.00186675
95.0334	-0.000533512
95.4675	0.000533512
95.9016	0.00159999
96.7693	0.00240026
97.6375	0.0021335
98.0712	0.000800267
98.7223	-0.00240026
98.9393	-0.00506673
99.59	-0.00639997
100.458	-0.00639997
100.892	-0.00426647
101.326	-0.00293323
101.977	-0.00159999
102.194	0.0021335
103.061	0.00319999
104.147	0.0037335
105.014	0.00240026
105.231	0.000800267
105.665	-0.00106648
106.533	-0.00266647
107.184	-0.00426647
108.486	-0.00506673
109.354	-0.00346674
109.788	0.00159999
110.872	0.0021335
111.958	0.0021335
112.391	0.000533512
113.042	-0.000799725
113.476	-0.00240026
114.344	-0.00293323
115.212	-0.00159999
115.863	-0.000266756
116.297	0.00240026
117.382	0.00319999
118.25	0.00319999
118.9	0.00159999
119.334	-0.00159999
119.769	-0.00346674
120.853	-0.00400025
121.721	-0.00319999
122.155	-0.00186675
122.589	-0.000533512
122.806	0.00106648
123.891	0.00159999
124.759	0.000533512
125.844	-0.000533512
126.711	-0.00106648
127.797	-0.000799725
128.664	0.000266756
129.315	0.00133324
129.966	0.0021335
130.834	0.00106648
131.268	0.
132.136	-0.00106648
133.004	-0.00159999
134.089	-0.00106648
134.956	-0.000266756
135.608	0.000800267
137.126	0.00106648
138.211	0.
139.079	-0.00133324
140.598	-0.000799725
141.032	0.
141.683	0.00106648
143.201	0.00106648
144.286	0.
145.154	-0.000799725
146.239	-0.00106648
147.107	-0.00106648
147.975	-0.000266756
149.711	-0.000266756
151.447	-0.000266756
154.267	-0.00106648
155.352	-0.000533512
156.654	0.000800267
157.305	0.00159999
158.173	0.00186675
159.257	0.00159999
160.559	0.000266756
161.427	0.
163.163	-0.000533512
163.597	0.000266756
164.248	0.000800267
165.767	0.000800267
166.851	-0.000266756
167.719	-0.000799725
169.238	-0.000799725
170.323	-0.000266756
171.191	0.000266756
171.842	0.00106648
173.144	0.00106648
174.228	0.000533512
176.181	0.
177.266	-0.000266756
178.134	-0.00106648
180.304	-0.00106648
183.558	-0.00106648
187.247	-0.00106648
189.851	-0.00106648
